customer_id,customer_name,customer_type,city,state,loyalty_tier
C1352,Customer_C1352,Retail,Delhi,Delhi,GOLD
C4861,Customer_C4861,,Delhi,Karnataka,silver
C5441,Customer_C5441,Wholesale,Kolkata,Karnataka,Bronze
C5389,Customer_C5389,Wholesale,Delhi,Delhi,Gold
C272,Customer_C272,Wholesale,Bangalore,West Bengal,Bronze
C2014,Customer_C2014,Retail,Bangalore,Karnataka,GOLD
C5254,Customer_C5254,Retail,,Karnataka,silver
C910,Customer_C910,Wholesale,Delhi,Delhi,Gold
C4542,Customer_C4542,Wholesale,,West Bengal,Silver
C3189,Customer_C3189,Wholesale,Kolkata,Maharashtra,Silver
C2888,Customer_C2888,Wholesale,,West Bengal,Silver
C2216,Customer_C2216,,Mumbai,Maharashtra,Silver
C2535,Customer_C2535,,Mumbai,West Bengal,GOLD
C89,Customer_C89,Retail,,Delhi,Silver
C1486,Customer_C1486,Wholesale,Kolkata,Delhi,Bronze
C5163,Customer_C5163,,Kolkata,Karnataka,Gold
C3030,Customer_C3030,Retail,,West Bengal,Silver
C3525,Customer_C3525,Retail,,Delhi,Gold
C570,Customer_C570,Retail,Bangalore,Delhi,
C5499,Customer_C5499,,Kolkata,West Bengal,Bronze
C2560,Customer_C2560,Wholesale,Mumbai,Delhi,GOLD
C1513,Customer_C1513,Wholesale,Delhi,West Bengal,silver
C4077,Customer_C4077,Wholesale,,West Bengal,Silver
C1952,Customer_C1952,,Delhi,Maharashtra,GOLD
C3081,Customer_C3081,Wholesale,Bangalore,Karnataka,Bronze
C2849,Customer_C2849,Retail,Kolkata,Maharashtra,Silver
C3322,Customer_C3322,Wholesale,Bangalore,Delhi,Bronze
C3143,Customer_C3143,,Bangalore,Karnataka,
C1557,Customer_C1557,,Delhi,Karnataka,
C165,Customer_C165,Retail,Kolkata,Delhi,silver
C4884,Customer_C4884,Wholesale,,Delhi,Silver
C1281,Customer_C1281,Wholesale,Delhi,Delhi,
C2713,Customer_C2713,,,Karnataka,
C2386,Customer_C2386,Retail,Delhi,West Bengal,silver
C2827,Customer_C2827,,,Maharashtra,silver
C3310,Customer_C3310,Wholesale,Kolkata,Karnataka,Silver
C889,Customer_C889,,Kolkata,Maharashtra,Gold
C1284,Customer_C1284,,Bangalore,Karnataka,silver
C869,Customer_C869,Wholesale,,Delhi,Gold
C5256,Customer_C5256,Retail,,Karnataka,Bronze
C4145,Customer_C4145,Wholesale,,Maharashtra,Bronze
C4560,Customer_C4560,Retail,Bangalore,Delhi,Bronze
C3848,Customer_C3848,Retail,Delhi,Maharashtra,
C3669,Customer_C3669,Wholesale,Mumbai,Maharashtra,Gold
C5683,Customer_C5683,,Kolkata,Maharashtra,
C3486,Customer_C3486,,Bangalore,Karnataka,GOLD
C3669,Customer_C3669,Retail,,Maharashtra,Bronze
C3023,Customer_C3023,,Bangalore,West Bengal,Gold
C2078,Customer_C2078,,Delhi,West Bengal,Gold
C1198,Customer_C1198,,Kolkata,Karnataka,Bronze
C2722,Customer_C2722,,Kolkata,West Bengal,Gold
C1823,Customer_C1823,Wholesale,Delhi,Karnataka,silver
C291,Customer_C291,Wholesale,Mumbai,West Bengal,Bronze
C3208,Customer_C3208,Retail,Kolkata,Karnataka,Bronze
C4201,Customer_C4201,Retail,Delhi,Maharashtra,
C5182,Customer_C5182,Wholesale,,West Bengal,
C865,Customer_C865,Retail,,West Bengal,Silver
C3118,Customer_C3118,Wholesale,Delhi,Delhi,Gold
C695,Customer_C695,,Delhi,Delhi,silver
C3490,Customer_C3490,Retail,Kolkata,Karnataka,Silver
C3191,Customer_C3191,Retail,,West Bengal,silver
C1880,Customer_C1880,,Mumbai,West Bengal,silver
C3168,Customer_C3168,Retail,Kolkata,West Bengal,Silver
C2929,Customer_C2929,Retail,,Karnataka,silver
C3681,Customer_C3681,Retail,Mumbai,Karnataka,Bronze
C2871,Customer_C2871,,Mumbai,West Bengal,GOLD
C1669,Customer_C1669,Retail,Kolkata,Karnataka,GOLD
C5934,Customer_C5934,Retail,Bangalore,Delhi,Bronze
C1302,Customer_C1302,,Kolkata,Delhi,Silver
C2767,Customer_C2767,Wholesale,Bangalore,Delhi,silver
C731,Customer_C731,Wholesale,Kolkata,Delhi,Silver
C4280,Customer_C4280,Retail,Delhi,West Bengal,silver
C625,Customer_C625,Wholesale,Bangalore,Maharashtra,Bronze
C53,Customer_C53,,Bangalore,West Bengal,silver
C5660,Customer_C5660,Retail,Bangalore,Delhi,Silver
C5244,Customer_C5244,Wholesale,Kolkata,Maharashtra,Gold
C535,Customer_C535,Wholesale,Mumbai,Maharashtra,Gold
C5776,Customer_C5776,Wholesale,Kolkata,Maharashtra,silver
C2096,Customer_C2096,,Kolkata,Delhi,Silver
C1090,Customer_C1090,,Delhi,Delhi,
C4775,Customer_C4775,,,Delhi,Gold
C3258,Customer_C3258,Wholesale,Bangalore,Maharashtra,silver
C89,Customer_C89,Retail,,West Bengal,Gold
C1348,Customer_C1348,Retail,Delhi,Delhi,GOLD
C1199,Customer_C1199,Wholesale,Delhi,Maharashtra,Bronze
C5171,Customer_C5171,,Mumbai,Karnataka,Silver
C4584,Customer_C4584,Wholesale,Bangalore,West Bengal,Gold
C5901,Customer_C5901,,Kolkata,Delhi,
C610,Customer_C610,,Mumbai,Maharashtra,GOLD
C3883,Customer_C3883,Wholesale,Mumbai,West Bengal,Bronze
C4600,Customer_C4600,Retail,Mumbai,West Bengal,
C1366,Customer_C1366,,Mumbai,Karnataka,GOLD
C865,Customer_C865,Retail,Bangalore,Karnataka,GOLD
C1760,Customer_C1760,,Bangalore,Delhi,silver
C4705,Customer_C4705,,,Maharashtra,Gold
C4220,Customer_C4220,Retail,Mumbai,West Bengal,
C492,Customer_C492,Wholesale,Mumbai,West Bengal,Silver
C2438,Customer_C2438,,,West Bengal,Bronze
C3314,Customer_C3314,,,Maharashtra,
C2784,Customer_C2784,,Mumbai,Maharashtra,Bronze
C3315,Customer_C3315,Retail,Mumbai,Delhi,Silver
C5368,Customer_C5368,Retail,Mumbai,Karnataka,
C1133,Customer_C1133,Wholesale,Kolkata,West Bengal,GOLD
C2576,Customer_C2576,,Delhi,Delhi,silver
C5231,Customer_C5231,Retail,Delhi,Maharashtra,GOLD
C5628,Customer_C5628,Wholesale,Mumbai,Karnataka,Silver
C3966,Customer_C3966,Wholesale,Delhi,Maharashtra,silver
C3564,Customer_C3564,Wholesale,Mumbai,Delhi,GOLD
C1660,Customer_C1660,Wholesale,Kolkata,Maharashtra,Silver
C5755,Customer_C5755,Wholesale,Mumbai,Maharashtra,Gold
C1598,Customer_C1598,Wholesale,Kolkata,Maharashtra,silver
C1796,Customer_C1796,Wholesale,Kolkata,Karnataka,silver
C4685,Customer_C4685,Wholesale,Delhi,Maharashtra,GOLD
C3954,Customer_C3954,Wholesale,Kolkata,Delhi,GOLD
C1148,Customer_C1148,Wholesale,Kolkata,Karnataka,
C4473,Customer_C4473,Retail,Kolkata,West Bengal,GOLD
C2944,Customer_C2944,,Kolkata,Delhi,silver
C1704,Customer_C1704,Wholesale,Bangalore,Karnataka,silver
C1500,Customer_C1500,,Mumbai,Karnataka,Silver
C1470,Customer_C1470,,Delhi,West Bengal,Bronze
C5947,Customer_C5947,,Kolkata,Delhi,Silver
C1908,Customer_C1908,Retail,Mumbai,Maharashtra,Silver
C862,Customer_C862,,Kolkata,West Bengal,silver
C5737,Customer_C5737,Wholesale,,Karnataka,Silver
C3688,Customer_C3688,,Mumbai,Maharashtra,Gold
C876,Customer_C876,,Bangalore,Karnataka,Silver
C4864,Customer_C4864,Retail,,Delhi,Silver
C2037,Customer_C2037,Retail,Kolkata,West Bengal,Bronze
C3623,Customer_C3623,Wholesale,Delhi,Delhi,silver
C3040,Customer_C3040,Wholesale,Kolkata,West Bengal,Bronze
C161,Customer_C161,Wholesale,Mumbai,Maharashtra,silver
C5635,Customer_C5635,,Bangalore,West Bengal,GOLD
C5997,Customer_C5997,Wholesale,Kolkata,Maharashtra,
C5521,Customer_C5521,Retail,Delhi,Delhi,Gold
C5798,Customer_C5798,Wholesale,Kolkata,Maharashtra,Silver
C2451,Customer_C2451,Wholesale,,West Bengal,
C271,Customer_C271,Retail,Mumbai,Delhi,GOLD
C3621,Customer_C3621,Retail,Mumbai,Karnataka,Gold
C3855,Customer_C3855,Wholesale,Mumbai,Karnataka,GOLD
C2206,Customer_C2206,Wholesale,Delhi,Karnataka,Silver
C2059,Customer_C2059,Wholesale,,Delhi,Silver
C3783,Customer_C3783,,Kolkata,West Bengal,GOLD
C1525,Customer_C1525,Wholesale,Delhi,Delhi,Gold
C723,Customer_C723,,Delhi,West Bengal,Gold
C197,Customer_C197,Wholesale,Bangalore,Karnataka,GOLD
C1736,Customer_C1736,,Mumbai,Karnataka,
C1708,Customer_C1708,Wholesale,Delhi,Maharashtra,Bronze
C1238,Customer_C1238,Wholesale,Mumbai,Karnataka,Gold
C4271,Customer_C4271,,Bangalore,Delhi,Bronze
C4462,Customer_C4462,Wholesale,Mumbai,West Bengal,Gold
C2816,Customer_C2816,,,West Bengal,silver
C5456,Customer_C5456,Retail,Mumbai,Delhi,
C3494,Customer_C3494,Wholesale,Delhi,Maharashtra,silver
C5003,Customer_C5003,,Delhi,Delhi,Silver
C4786,Customer_C4786,Wholesale,Delhi,Karnataka,Gold
C812,Customer_C812,Wholesale,Mumbai,Maharashtra,
C2645,Customer_C2645,Retail,Mumbai,West Bengal,Silver
C5044,Customer_C5044,Retail,,Delhi,Silver
C2482,Customer_C2482,Retail,Mumbai,Maharashtra,silver
C1292,Customer_C1292,Retail,Delhi,Maharashtra,Silver
C4246,Customer_C4246,,Kolkata,Karnataka,Gold
C601,Customer_C601,Wholesale,Bangalore,Delhi,GOLD
C3623,Customer_C3623,,Mumbai,Delhi,Silver
C1598,Customer_C1598,Wholesale,Mumbai,Karnataka,Silver
C120,Customer_C120,Retail,,Karnataka,GOLD
C4924,Customer_C4924,Wholesale,Bangalore,West Bengal,
C121,Customer_C121,,Bangalore,West Bengal,GOLD
C5488,Customer_C5488,Retail,Delhi,West Bengal,Silver
C598,Customer_C598,Wholesale,Delhi,Karnataka,
C62,Customer_C62,Wholesale,Mumbai,Maharashtra,silver
C5133,Customer_C5133,Retail,,Delhi,Silver
C2408,Customer_C2408,Wholesale,Delhi,West Bengal,
C5201,Customer_C5201,,Bangalore,Karnataka,
C4601,Customer_C4601,Wholesale,Delhi,Karnataka,silver
C5134,Customer_C5134,Wholesale,Kolkata,Maharashtra,GOLD
C2455,Customer_C2455,Retail,Kolkata,Delhi,GOLD
C5982,Customer_C5982,Retail,Delhi,Delhi,
C1624,Customer_C1624,,,Delhi,GOLD
C3345,Customer_C3345,Retail,Bangalore,Delhi,silver
C287,Customer_C287,,,West Bengal,GOLD
C3953,Customer_C3953,,Delhi,Delhi,Silver
C2464,Customer_C2464,,Delhi,Maharashtra,silver
C5808,Customer_C5808,Retail,Bangalore,West Bengal,Silver
C4238,Customer_C4238,,Bangalore,Maharashtra,GOLD
C634,Customer_C634,,Mumbai,Delhi,Bronze
C2424,Customer_C2424,Wholesale,Mumbai,Maharashtra,Gold
C1990,Customer_C1990,Retail,Kolkata,West Bengal,GOLD
C5984,Customer_C5984,Wholesale,,Delhi,Gold
C4096,Customer_C4096,Retail,,Delhi,Gold
C2756,Customer_C2756,,Delhi,West Bengal,silver
C3377,Customer_C3377,Retail,Mumbai,Maharashtra,silver
C281,Customer_C281,,Mumbai,Maharashtra,silver
C3978,Customer_C3978,Retail,,Karnataka,silver
C940,Customer_C940,,Kolkata,West Bengal,
C4703,Customer_C4703,,,Maharashtra,Bronze
C2543,Customer_C2543,,Mumbai,West Bengal,GOLD
C5994,Customer_C5994,Retail,,West Bengal,Bronze
C1630,Customer_C1630,,,West Bengal,GOLD
C2513,Customer_C2513,,,West Bengal,GOLD
C3709,Customer_C3709,Retail,Bangalore,West Bengal,Silver
C5185,Customer_C5185,Wholesale,Delhi,Karnataka,silver
C2335,Customer_C2335,,Kolkata,Delhi,GOLD
C1969,Customer_C1969,Wholesale,Delhi,Delhi,Silver
C4162,Customer_C4162,Retail,,Karnataka,Gold
C3562,Customer_C3562,Wholesale,Mumbai,West Bengal,
C2584,Customer_C2584,,Kolkata,Karnataka,silver
C1548,Customer_C1548,Wholesale,Mumbai,Karnataka,Bronze
C4948,Customer_C4948,Retail,Kolkata,West Bengal,GOLD
C2829,Customer_C2829,Retail,,Delhi,GOLD
C3258,Customer_C3258,Wholesale,Delhi,Delhi,Gold
C3837,Customer_C3837,Retail,Kolkata,Maharashtra,Silver
C364,Customer_C364,Retail,Mumbai,Karnataka,Gold
C3515,Customer_C3515,Wholesale,Mumbai,Maharashtra,
C2211,Customer_C2211,Wholesale,,Delhi,
C1926,Customer_C1926,Wholesale,Mumbai,Karnataka,GOLD
C2367,Customer_C2367,Wholesale,Mumbai,Delhi,GOLD
C437,Customer_C437,Retail,Kolkata,Karnataka,silver
C3914,Customer_C3914,Wholesale,Bangalore,Karnataka,Gold
C4794,Customer_C4794,Retail,Kolkata,Delhi,GOLD
C99,Customer_C99,Wholesale,Delhi,Delhi,silver
C3662,Customer_C3662,Wholesale,Delhi,Delhi,GOLD
C3107,Customer_C3107,Wholesale,,Maharashtra,Gold
C2365,Customer_C2365,Retail,,Maharashtra,
C1465,Customer_C1465,Retail,Kolkata,Delhi,Silver
C2491,Customer_C2491,,Bangalore,Delhi,
C3292,Customer_C3292,,,Maharashtra,Gold
C3757,Customer_C3757,,,West Bengal,
C2572,Customer_C2572,,Delhi,Delhi,silver
C5371,Customer_C5371,,Bangalore,Delhi,Bronze
C5454,Customer_C5454,,Bangalore,Karnataka,Gold
C5290,Customer_C5290,,Kolkata,Karnataka,silver
C3922,Customer_C3922,Wholesale,Bangalore,West Bengal,
C3801,Customer_C3801,Wholesale,Kolkata,West Bengal,GOLD
C2806,Customer_C2806,Retail,,Karnataka,
C961,Customer_C961,Wholesale,Kolkata,Delhi,Silver
C3706,Customer_C3706,Retail,,Karnataka,Silver
C685,Customer_C685,,Bangalore,Delhi,Gold
C5717,Customer_C5717,Retail,,Delhi,silver
C2155,Customer_C2155,Wholesale,Delhi,Delhi,GOLD
C2870,Customer_C2870,Retail,,Delhi,Bronze
C1263,Customer_C1263,Wholesale,Bangalore,Karnataka,GOLD
C4425,Customer_C4425,Wholesale,Mumbai,Delhi,Silver
C620,Customer_C620,Retail,Kolkata,Karnataka,Gold
C699,Customer_C699,,Bangalore,West Bengal,silver
C162,Customer_C162,Wholesale,Kolkata,Karnataka,Silver
C250,Customer_C250,Wholesale,,West Bengal,Bronze
C2061,Customer_C2061,Retail,,Karnataka,
C1965,Customer_C1965,Wholesale,Delhi,Delhi,Bronze
C2460,Customer_C2460,,,Maharashtra,Gold
C4612,Customer_C4612,,Delhi,Maharashtra,Silver
C2003,Customer_C2003,,Bangalore,Maharashtra,GOLD
C5882,Customer_C5882,Wholesale,,Karnataka,GOLD
C2262,Customer_C2262,,,Delhi,
C2268,Customer_C2268,Wholesale,Kolkata,Maharashtra,
C4121,Customer_C4121,Wholesale,Kolkata,West Bengal,GOLD
C2692,Customer_C2692,Wholesale,Delhi,Karnataka,silver
C4941,Customer_C4941,Wholesale,Mumbai,Maharashtra,
C1537,Customer_C1537,Wholesale,,Karnataka,Gold
C4711,Customer_C4711,Retail,Kolkata,Karnataka,silver
C844,Customer_C844,,Bangalore,Delhi,Silver
C1037,Customer_C1037,,,Karnataka,Silver
C5429,Customer_C5429,,Delhi,Maharashtra,
C3428,Customer_C3428,,Mumbai,Maharashtra,Silver
C2641,Customer_C2641,Wholesale,Bangalore,Delhi,silver
C4579,Customer_C4579,Wholesale,Mumbai,West Bengal,GOLD
C3419,Customer_C3419,Wholesale,Delhi,West Bengal,
C1278,Customer_C1278,Retail,,Delhi,silver
C2551,Customer_C2551,,Bangalore,Maharashtra,silver
C3347,Customer_C3347,Wholesale,Delhi,Karnataka,
C5222,Customer_C5222,,Mumbai,Maharashtra,Gold
C5480,Customer_C5480,,Bangalore,Maharashtra,GOLD
C5798,Customer_C5798,Retail,Delhi,West Bengal,
C2541,Customer_C2541,,,Karnataka,GOLD
C3184,Customer_C3184,Wholesale,Kolkata,Karnataka,Bronze
C2006,Customer_C2006,Retail,Delhi,Maharashtra,GOLD
C2370,Customer_C2370,Retail,,West Bengal,Gold
C447,Customer_C447,Retail,Mumbai,Maharashtra,silver
C3774,Customer_C3774,,Bangalore,Maharashtra,Bronze
C1006,Customer_C1006,,,Maharashtra,
C4178,Customer_C4178,Wholesale,Kolkata,West Bengal,GOLD
C3903,Customer_C3903,Retail,,Delhi,Gold
C636,Customer_C636,,Delhi,Delhi,GOLD
C1317,Customer_C1317,,Kolkata,Maharashtra,Bronze
C875,Customer_C875,,Delhi,West Bengal,silver
C1967,Customer_C1967,,,West Bengal,GOLD
C3708,Customer_C3708,,Mumbai,West Bengal,silver
C5961,Customer_C5961,,Bangalore,Delhi,Silver
C4184,Customer_C4184,,Mumbai,Maharashtra,silver
C652,Customer_C652,Retail,Kolkata,Delhi,Gold
C4205,Customer_C4205,,Kolkata,West Bengal,Bronze
C4468,Customer_C4468,Wholesale,Delhi,Maharashtra,Bronze
C3174,Customer_C3174,,Kolkata,Delhi,Bronze
C2893,Customer_C2893,Retail,Bangalore,Delhi,silver
C755,Customer_C755,,Mumbai,West Bengal,Bronze
C3890,Customer_C3890,,Mumbai,Delhi,Silver
C3302,Customer_C3302,,Kolkata,Maharashtra,GOLD
C1028,Customer_C1028,Wholesale,,Karnataka,silver
C3150,Customer_C3150,Retail,Mumbai,West Bengal,Bronze
C3914,Customer_C3914,Wholesale,Delhi,Delhi,Bronze
C5727,Customer_C5727,Wholesale,,Delhi,GOLD
C489,Customer_C489,Wholesale,,Maharashtra,Gold
C2875,Customer_C2875,Retail,Mumbai,Maharashtra,Gold
C3848,Customer_C3848,Retail,,Maharashtra,
C5930,Customer_C5930,,Bangalore,Maharashtra,Silver
C336,Customer_C336,Wholesale,Delhi,West Bengal,GOLD
C1861,Customer_C1861,Wholesale,,Delhi,Gold
C4056,Customer_C4056,,Mumbai,West Bengal,Bronze
C1605,Customer_C1605,,Bangalore,Delhi,
C4558,Customer_C4558,Wholesale,Mumbai,Maharashtra,silver
C80,Customer_C80,,Mumbai,Maharashtra,Bronze
C1013,Customer_C1013,Retail,Kolkata,Maharashtra,
C5133,Customer_C5133,,Bangalore,Maharashtra,GOLD
C1035,Customer_C1035,Retail,Delhi,Karnataka,
C4133,Customer_C4133,Wholesale,Mumbai,Maharashtra,Bronze
C2170,Customer_C2170,,Delhi,Delhi,silver
C3562,Customer_C3562,,Delhi,Delhi,Gold
C1016,Customer_C1016,,Bangalore,West Bengal,Gold
C4812,Customer_C4812,Wholesale,Delhi,Maharashtra,silver
C2364,Customer_C2364,,,West Bengal,silver
C2235,Customer_C2235,Retail,Delhi,Karnataka,Bronze
C1330,Customer_C1330,,Bangalore,Karnataka,
C297,Customer_C297,Retail,Delhi,Maharashtra,Gold
C5768,Customer_C5768,,Mumbai,Karnataka,Silver
C5894,Customer_C5894,Wholesale,,Karnataka,Gold
C3009,Customer_C3009,,,West Bengal,Silver
C3976,Customer_C3976,Wholesale,Kolkata,Delhi,Gold
C4211,Customer_C4211,,Bangalore,Delhi,Silver
C5102,Customer_C5102,,,West Bengal,Gold
C4071,Customer_C4071,,Mumbai,Karnataka,silver
C3906,Customer_C3906,,Bangalore,Karnataka,Silver
C2169,Customer_C2169,,Delhi,Delhi,Gold
C5750,Customer_C5750,,Delhi,Karnataka,Silver
C4054,Customer_C4054,,Delhi,West Bengal,GOLD
C5687,Customer_C5687,Retail,Kolkata,West Bengal,Gold
C2136,Customer_C2136,Retail,Delhi,West Bengal,
C1424,Customer_C1424,,Bangalore,Delhi,
C2296,Customer_C2296,Retail,,Delhi,GOLD
C2969,Customer_C2969,Wholesale,Delhi,West Bengal,Bronze
C2703,Customer_C2703,,Bangalore,Maharashtra,GOLD
C5594,Customer_C5594,Wholesale,Delhi,West Bengal,GOLD
C4144,Customer_C4144,Retail,Delhi,Karnataka,GOLD
C2041,Customer_C2041,Retail,Mumbai,Karnataka,silver
C1942,Customer_C1942,Wholesale,Delhi,Delhi,silver
C3716,Customer_C3716,,Kolkata,Maharashtra,silver
C72,Customer_C72,,Kolkata,Maharashtra,Gold
C2122,Customer_C2122,,Delhi,West Bengal,Bronze
C5569,Customer_C5569,Retail,,Delhi,Bronze
C3305,Customer_C3305,Wholesale,Kolkata,Delhi,GOLD
C1774,Customer_C1774,Retail,Delhi,Karnataka,
C2349,Customer_C2349,Retail,Mumbai,West Bengal,
C3107,Customer_C3107,Wholesale,Kolkata,West Bengal,Silver
C5282,Customer_C5282,Wholesale,Delhi,Karnataka,Silver
C4076,Customer_C4076,Wholesale,Delhi,Karnataka,Silver
C372,Customer_C372,Retail,Kolkata,Maharashtra,GOLD
C4796,Customer_C4796,Retail,Bangalore,Karnataka,Gold
C4348,Customer_C4348,,Bangalore,Delhi,
C1111,Customer_C1111,,Kolkata,Karnataka,silver
C4266,Customer_C4266,Wholesale,Bangalore,West Bengal,
C4818,Customer_C4818,Retail,Mumbai,Delhi,Silver
C5751,Customer_C5751,,Delhi,Delhi,Bronze
C5733,Customer_C5733,Retail,Mumbai,Maharashtra,
C2579,Customer_C2579,,Kolkata,Delhi,Silver
C1765,Customer_C1765,Wholesale,,West Bengal,GOLD
C3481,Customer_C3481,Wholesale,Bangalore,Maharashtra,Silver
C5454,Customer_C5454,Wholesale,,Maharashtra,
C4080,Customer_C4080,Retail,Mumbai,West Bengal,Silver
C1723,Customer_C1723,Retail,Kolkata,West Bengal,Bronze
C5625,Customer_C5625,Retail,,Delhi,Bronze
C251,Customer_C251,Wholesale,,Delhi,
C2215,Customer_C2215,Retail,,Maharashtra,silver
C4453,Customer_C4453,,,Delhi,
C1252,Customer_C1252,Wholesale,,Karnataka,Gold
C3844,Customer_C3844,,Delhi,Karnataka,GOLD
C2361,Customer_C2361,Wholesale,,West Bengal,GOLD
C3404,Customer_C3404,Retail,Kolkata,Karnataka,GOLD
C4359,Customer_C4359,Retail,Mumbai,Maharashtra,
C5361,Customer_C5361,Retail,,Maharashtra,
C3931,Customer_C3931,Wholesale,Bangalore,Maharashtra,silver
C432,Customer_C432,Wholesale,Delhi,Maharashtra,
C2514,Customer_C2514,Retail,Mumbai,Karnataka,GOLD
C5875,Customer_C5875,Wholesale,,Delhi,silver
C3131,Customer_C3131,,Bangalore,West Bengal,Gold
C1396,Customer_C1396,Wholesale,Mumbai,Karnataka,Silver
C4718,Customer_C4718,Wholesale,Mumbai,Delhi,Bronze
C3339,Customer_C3339,Retail,Bangalore,Delhi,Gold
C2223,Customer_C2223,,Bangalore,West Bengal,silver
C2579,Customer_C2579,Retail,Mumbai,Karnataka,
C3777,Customer_C3777,,Mumbai,Karnataka,Gold
C1614,Customer_C1614,,Kolkata,Karnataka,Silver
C4704,Customer_C4704,,,Maharashtra,
C996,Customer_C996,,Kolkata,Karnataka,silver
C4851,Customer_C4851,Retail,Delhi,Maharashtra,silver
C3264,Customer_C3264,Wholesale,,West Bengal,
C2284,Customer_C2284,Retail,Delhi,Karnataka,silver
C3355,Customer_C3355,Retail,Bangalore,Delhi,silver
C1262,Customer_C1262,Wholesale,Kolkata,Maharashtra,Gold
C3610,Customer_C3610,,Delhi,Maharashtra,Bronze
C3388,Customer_C3388,Retail,Delhi,Delhi,GOLD
C1954,Customer_C1954,,Mumbai,Delhi,GOLD
C1146,Customer_C1146,Wholesale,Kolkata,Maharashtra,Bronze
C3786,Customer_C3786,Wholesale,Bangalore,Maharashtra,Silver
C2599,Customer_C2599,,Mumbai,Maharashtra,Bronze
C5601,Customer_C5601,Retail,Delhi,Maharashtra,silver
C5060,Customer_C5060,,Mumbai,Maharashtra,Silver
C2495,Customer_C2495,Wholesale,Delhi,Delhi,Gold
C5613,Customer_C5613,Wholesale,Mumbai,Delhi,silver
C3333,Customer_C3333,Wholesale,Mumbai,Karnataka,Bronze
C5149,Customer_C5149,Retail,Kolkata,Maharashtra,Silver
C5546,Customer_C5546,Wholesale,Delhi,West Bengal,silver
C4537,Customer_C4537,Retail,,Karnataka,
C4155,Customer_C4155,Retail,Delhi,Karnataka,
C2639,Customer_C2639,Retail,Bangalore,Delhi,
C4231,Customer_C4231,Retail,Mumbai,Maharashtra,Bronze
C4379,Customer_C4379,,Kolkata,Maharashtra,Gold
C4433,Customer_C4433,,Delhi,Karnataka,silver
C2893,Customer_C2893,,Kolkata,Karnataka,Gold
C4601,Customer_C4601,Retail,,Delhi,GOLD
C5648,Customer_C5648,,Bangalore,West Bengal,silver
C954,Customer_C954,,Kolkata,Karnataka,Silver
C1354,Customer_C1354,,Bangalore,Karnataka,
C5057,Customer_C5057,Retail,Kolkata,West Bengal,
C2089,Customer_C2089,,Mumbai,Delhi,silver
C3885,Customer_C3885,Wholesale,Mumbai,Karnataka,Silver
C5932,Customer_C5932,Wholesale,Bangalore,Maharashtra,GOLD
C3287,Customer_C3287,Wholesale,Mumbai,Delhi,GOLD
C1708,Customer_C1708,Retail,Delhi,Karnataka,silver
C4431,Customer_C4431,Retail,,West Bengal,GOLD
C5030,Customer_C5030,Wholesale,Bangalore,Karnataka,Gold
C157,Customer_C157,,Kolkata,Karnataka,GOLD
C2225,Customer_C2225,Wholesale,Delhi,Karnataka,
C1022,Customer_C1022,Retail,Bangalore,Delhi,Gold
C1755,Customer_C1755,,Delhi,Maharashtra,silver
C2197,Customer_C2197,Retail,Mumbai,Karnataka,
C137,Customer_C137,,Mumbai,Delhi,
C3307,Customer_C3307,,,Delhi,Bronze
C3222,Customer_C3222,,Bangalore,West Bengal,Gold
C5137,Customer_C5137,Retail,Delhi,West Bengal,silver
C2726,Customer_C2726,Wholesale,,Maharashtra,GOLD
C4159,Customer_C4159,,Mumbai,Maharashtra,Bronze
C1393,Customer_C1393,Wholesale,Mumbai,Karnataka,Gold
C3359,Customer_C3359,Retail,Kolkata,Delhi,Gold
C3796,Customer_C3796,Retail,Bangalore,West Bengal,Bronze
C1055,Customer_C1055,Retail,,Karnataka,GOLD
C1584,Customer_C1584,,Mumbai,Karnataka,Silver
C1482,Customer_C1482,Retail,Kolkata,Delhi,Bronze
C5855,Customer_C5855,,,Delhi,
C1079,Customer_C1079,Retail,Kolkata,Delhi,Bronze
C5517,Customer_C5517,Wholesale,Kolkata,Maharashtra,Gold
C3692,Customer_C3692,Wholesale,Mumbai,Karnataka,Silver
C3555,Customer_C3555,,Bangalore,West Bengal,Gold
C511,Customer_C511,Wholesale,Kolkata,Maharashtra,Bronze
C1656,Customer_C1656,Wholesale,Mumbai,Delhi,Bronze
C4500,Customer_C4500,Retail,,Karnataka,Gold
C869,Customer_C869,Retail,Mumbai,Karnataka,
C2499,Customer_C2499,Retail,Kolkata,Delhi,Bronze
C4866,Customer_C4866,Wholesale,Mumbai,Karnataka,Silver
C5135,Customer_C5135,,Mumbai,Maharashtra,GOLD
C611,Customer_C611,,Bangalore,West Bengal,Gold
C2624,Customer_C2624,Retail,Mumbai,Delhi,silver
C744,Customer_C744,Wholesale,Delhi,Maharashtra,Gold
C1232,Customer_C1232,,Mumbai,Delhi,silver
C1506,Customer_C1506,Wholesale,,West Bengal,silver
C4415,Customer_C4415,Retail,Mumbai,Karnataka,GOLD
C3409,Customer_C3409,Wholesale,Kolkata,Karnataka,Gold
C5186,Customer_C5186,,Delhi,Delhi,Bronze
C4607,Customer_C4607,,Bangalore,Maharashtra,Silver
C421,Customer_C421,Wholesale,Delhi,Maharashtra,Silver
C4918,Customer_C4918,Retail,,Maharashtra,Silver
C1498,Customer_C1498,,Mumbai,West Bengal,silver
C5727,Customer_C5727,Wholesale,,Karnataka,Gold
