order_id,order_date,customer_id,store_id,region,order_amount,order_status,customer_valid,store_valid,record_status
2265,2025-12-19,C2471,S85,South,,Approved,False,True,INVALID
2266,2025-05-05,C520,S534,East,,Pending,False,False,INVALID
2267,2025-04-26,C1715,S511,South,4531.0,PENDING,True,False,INVALID
2268,2025-01-05,C1915,S574,East,2549.0,Pending,True,False,INVALID
2272,2025-05-24,C289,S265,East,,Approved,False,True,INVALID
2273,2025-01-31,C269,S479,,,PENDING,False,True,INVALID
2274,2025-11-23,C1350,S470,South,2894.0,Approved,False,True,INVALID
2284,2025-08-25,C1986,S574,,2282.0,approved,True,False,INVALID
2287,2025-10-31,C1369,S569,South,1804.0,approved,True,False,INVALID
2291,2025-02-20,C2018,S536,,4125.0,Cancelled,False,False,INVALID
2293,invalid_date,C341,S516,North,-100.0,Approved,True,False,INVALID
2300,2025-08-04,C2932,S504,East,927.0,approved,False,False,INVALID
2301,2025-09-26,C242,S525,South,,Cancelled,False,False,INVALID
2303,2025-07-19,C1574,S29,,4657.0,PENDING,False,True,INVALID
2304,2025-09-11,C700,S334,West,-100.0,approved,False,True,INVALID
2305,2025-05-03,C809,S542,West,4753.0,approved,True,False,INVALID
2307,2025-10-17,C245,S473,East,,,False,True,INVALID
2310,2025-10-18,C633,S597,North,,,True,False,INVALID
2311,2025-02-22,C160,S444,,-100.0,Pending,False,True,INVALID
2320,2025-08-27,C1661,S528,North,,,True,False,INVALID
2321,2025-03-10,C2002,S107,South,1874.0,approved,False,True,INVALID
2324,2025-11-13,C686,S245,West,-100.0,Cancelled,False,True,INVALID
2326,2025-04-27,C85,S562,,,Pending,True,False,INVALID
2327,invalid_date,C966,S413,West,-100.0,Approved,False,True,INVALID
2329,2025-02-11,C1741,S577,,-100.0,Pending,True,False,INVALID
2332,2025-03-16,C2011,S588,,545.0,,True,False,INVALID
2334,2025-10-05,C2854,S534,,,Cancelled,True,False,INVALID
2335,2025-08-15,C567,S570,South,-100.0,,True,False,INVALID
2336,2025-02-22,C778,S386,West,3298.0,Pending,False,True,INVALID
2340,2025-10-06,C2271,S439,North,2592.0,Pending,False,True,INVALID
2342,2025-04-24,C1059,S285,,3582.0,approved,False,True,INVALID
2344,2025-03-13,C380,S560,North,4573.0,PENDING,True,False,INVALID
2345,2025-07-16,C1157,S431,South,-100.0,Pending,False,True,INVALID
2348,2025-05-26,C1809,S22,North,,Approved,False,True,INVALID
2350,2025-07-30,C1298,S571,,-100.0,,True,False,INVALID
2358,2025-09-14,C74,S336,,1227.0,Approved,False,True,INVALID
2361,2025-03-15,C2469,S210,South,-100.0,PENDING,False,True,INVALID
2362,2025-11-19,C493,S330,,2565.0,,False,True,INVALID
2367,2025-05-20,C1143,S141,South,-100.0,Cancelled,False,True,INVALID
2368,invalid_date,C2765,S533,East,4394.0,approved,True,False,INVALID
2375,2025-12-03,C2035,S150,West,,Cancelled,False,True,INVALID
2377,2025-10-27,C2207,S555,,-100.0,,True,False,INVALID
2379,2025-05-06,C722,S176,West,,approved,False,True,INVALID
2381,2025-11-19,C1721,S435,West,4726.0,Cancelled,False,True,INVALID
2384,invalid_date,C1293,S314,North,,approved,False,True,INVALID
2385,2025-05-22,C923,S489,East,-100.0,Pending,False,True,INVALID
2388,2025-08-08,C1591,S276,West,3150.0,Pending,False,True,INVALID
2389,2025-10-01,C118,S588,North,1800.0,PENDING,True,False,INVALID
2396,2025-01-30,C594,S391,South,,Approved,False,True,INVALID
2398,2025-05-23,C38,S487,South,-100.0,Approved,False,True,INVALID
2400,2025-01-09,C1121,S507,South,,Pending,True,False,INVALID
2402,2025-11-02,C1202,S532,South,4114.0,approved,False,False,INVALID
2403,2025-03-04,C2233,S544,East,,PENDING,True,False,INVALID
2406,2025-12-18,C2759,S186,,1978.0,Pending,False,True,INVALID
2407,2025-11-05,C59,S553,,,,False,False,INVALID
2409,2025-01-20,C2822,S214,East,,,False,True,INVALID
2410,2025-07-16,C180,S173,North,,Cancelled,False,True,INVALID
2412,2025-03-09,C2597,S569,,-100.0,PENDING,True,False,INVALID
2413,2025-09-13,C1105,S529,West,,Pending,True,False,INVALID
2414,2025-03-15,C41,S96,North,-100.0,PENDING,False,True,INVALID
2416,2025-03-10,C1971,S266,West,,Pending,False,True,INVALID
2421,2025-11-21,C2316,S590,,620.0,PENDING,True,False,INVALID
2425,2025-11-19,C1029,S558,West,,Approved,True,False,INVALID
2428,2026-01-01,C184,S335,South,-100.0,Cancelled,False,True,INVALID
2432,2025-11-27,C639,S211,South,4664.0,PENDING,False,True,INVALID
2433,2025-12-29,C254,S351,East,,PENDING,False,True,INVALID
2439,2025-04-30,C2744,S588,,730.0,Approved,True,False,INVALID
2445,2025-02-15,C325,S425,East,-100.0,,False,True,INVALID
2446,2025-08-04,C1871,S531,West,,Cancelled,False,False,INVALID
2449,2025-12-24,C1815,S513,South,,approved,True,False,INVALID
2451,2025-11-17,C732,S60,South,-100.0,Pending,False,True,INVALID
2452,2025-05-25,C771,S485,West,800.0,Approved,False,True,INVALID
2455,2025-04-20,C2539,S29,South,-100.0,approved,False,True,INVALID
2460,2025-07-14,C2688,S77,South,,PENDING,False,True,INVALID
2465,2025-09-19,C2393,S520,North,4632.0,Pending,True,False,INVALID
2469,2025-06-23,C2091,S409,,1740.0,,False,True,INVALID
2470,2025-02-11,C270,S566,,,,True,False,INVALID
2471,2025-03-01,C2518,S196,,,,False,True,INVALID
2473,2025-06-01,C2997,S581,East,,Approved,True,False,INVALID
2478,2025-11-13,C2434,S48,,,PENDING,False,True,INVALID
2479,2025-03-16,C732,S116,South,,PENDING,False,True,INVALID
2481,2025-10-23,C1767,S348,East,,,False,True,INVALID
2485,2025-07-27,C1099,S79,East,,Approved,False,True,INVALID
2486,invalid_date,C2400,S506,South,,,True,False,INVALID
2487,2025-06-09,C2151,S316,,-100.0,PENDING,False,True,INVALID
2489,2025-09-30,C1935,S588,,,approved,False,False,INVALID
2490,2025-11-15,C239,S570,,,PENDING,False,False,INVALID
2492,2025-04-15,C1473,S510,East,,Pending,True,False,INVALID
2495,2025-10-07,C778,S30,North,,Cancelled,False,True,INVALID
2499,2025-01-08,C1152,S39,North,,Pending,False,True,INVALID
2500,2025-10-18,C549,S174,South,1693.0,,False,True,INVALID
2501,2025-12-01,C2112,S578,,1612.0,Approved,True,False,INVALID
2502,2025-10-16,C23,S425,South,2137.0,Cancelled,False,True,INVALID
2503,2025-06-02,C204,S598,,-100.0,Pending,True,False,INVALID
2506,2025-12-26,C2598,S518,South,,,True,False,INVALID
2507,2025-07-03,C1721,S298,West,1867.0,,False,True,INVALID
2508,2025-02-11,C1892,S592,North,3347.0,Pending,True,False,INVALID
2512,2025-04-13,C1179,S96,South,,PENDING,False,True,INVALID
2513,2025-04-06,C2236,S250,,904.0,PENDING,False,True,INVALID
2514,2025-03-14,C1384,S596,North,-100.0,Cancelled,True,False,INVALID
2519,2025-11-18,C1325,S256,West,1189.0,approved,False,True,INVALID
2521,2025-08-12,C2469,S277,North,2665.0,Pending,False,True,INVALID
2522,2025-11-23,C81,S537,South,4123.0,PENDING,False,False,INVALID
2524,2025-05-21,C2316,S563,West,,PENDING,True,False,INVALID
2526,2025-05-28,C35,S531,,3216.0,PENDING,False,False,INVALID
2531,2025-07-19,C1886,S32,,,approved,False,True,INVALID
2532,2025-10-28,C1617,S254,East,,Approved,False,True,INVALID
2535,2025-01-11,C264,S589,North,4190.0,PENDING,True,False,INVALID
2538,2025-11-29,C939,S587,,1213.0,PENDING,True,False,INVALID
2540,2025-05-07,C2538,S314,South,,,False,True,INVALID
2541,2025-01-21,C449,S584,West,,Approved,True,False,INVALID
2552,2025-06-27,C159,,South,2360.0,Cancelled,True,False,INVALID
2553,2025-02-25,C1439,S550,East,-100.0,PENDING,True,False,INVALID
2556,2025-10-09,C2835,S511,South,4149.0,PENDING,True,False,INVALID
2557,invalid_date,C1190,S573,,,approved,True,False,INVALID
2562,2025-02-04,C999,S107,East,4080.0,Approved,False,True,INVALID
2563,2025-06-23,C549,S431,North,-100.0,Cancelled,False,True,INVALID
2565,2025-08-28,C128,S391,East,-100.0,Approved,False,True,INVALID
2568,2025-03-04,C2568,S285,,,PENDING,False,True,INVALID
2569,2025-01-22,C650,S26,,-100.0,PENDING,False,True,INVALID
2573,2025-01-10,C2274,S312,North,4342.0,Cancelled,False,True,INVALID
2578,2025-02-23,C1824,S598,South,806.0,approved,True,False,INVALID
2579,2025-05-12,C1342,S508,,,,False,False,INVALID
2581,2025-01-03,C1101,S534,,,Pending,True,False,INVALID
2582,invalid_date,C934,S123,North,,Approved,False,True,INVALID
2583,2025-01-19,C945,S574,South,-100.0,Cancelled,False,False,INVALID
2585,2025-06-09,C1920,S26,,-100.0,Pending,False,True,INVALID
2586,2025-10-08,C2808,S505,West,-100.0,Cancelled,True,False,INVALID
2587,2025-02-08,C2354,S267,East,3575.0,PENDING,False,True,INVALID
2588,2025-10-14,C2018,S402,East,,,False,True,INVALID
2597,2025-08-31,C2932,S170,East,,PENDING,False,True,INVALID
2599,2025-11-15,C688,S326,East,4150.0,approved,False,True,INVALID
2600,2025-09-23,C1529,S587,East,3539.0,PENDING,True,False,INVALID
2601,2025-06-25,C1899,S261,West,-100.0,Approved,False,True,INVALID
2603,2025-10-08,C1204,S592,North,1991.0,Approved,True,False,INVALID
2604,2025-09-30,C172,S516,West,-100.0,approved,True,False,INVALID
2607,2025-05-12,C2912,S596,East,-100.0,Pending,True,False,INVALID
2609,2025-08-30,C1972,S65,North,-100.0,,False,True,INVALID
2610,2025-04-29,C696,S478,West,3111.0,,False,True,INVALID
2612,2025-12-02,C2221,S258,,-100.0,,False,True,INVALID
2619,2025-08-18,C934,S543,South,-100.0,PENDING,False,False,INVALID
2620,2025-03-05,C564,S439,South,-100.0,,False,True,INVALID
2621,2025-05-22,C719,S206,South,3173.0,Pending,False,True,INVALID
2625,2025-10-07,C2153,S528,North,4018.0,Approved,True,False,INVALID
2626,2025-08-07,C2343,S68,North,,approved,False,True,INVALID
2628,2025-01-30,C2339,S350,,-100.0,Pending,False,True,INVALID
2629,2025-02-18,C2074,S137,West,4223.0,approved,False,True,INVALID
2630,2025-05-23,C2195,S228,,-100.0,,False,True,INVALID
2632,2025-01-12,C756,S176,West,,approved,False,True,INVALID
2641,2025-04-15,C2880,S503,South,-100.0,PENDING,True,False,INVALID
2642,2025-08-11,C2915,S535,West,,Cancelled,True,False,INVALID
2649,2025-03-20,C1912,S344,West,4908.0,Pending,False,True,INVALID
2652,2025-12-12,C2403,S387,North,,,False,True,INVALID
2653,2025-09-28,C2252,S9,North,-100.0,,False,True,INVALID
2655,2025-06-08,C280,S493,,4831.0,Cancelled,False,True,INVALID
2657,2025-03-18,C1050,S573,North,,Pending,True,False,INVALID
2659,2025-04-09,C1852,S458,South,,approved,False,True,INVALID
2661,2025-05-27,C2630,S353,West,,approved,False,True,INVALID
2663,2025-12-29,C837,S310,North,,approved,False,True,INVALID
2671,2025-11-12,C984,S533,East,2992.0,Approved,True,False,INVALID
2674,2025-03-12,C2254,S113,East,,Pending,False,True,INVALID
2675,2025-09-08,C1626,S34,,,PENDING,False,True,INVALID
2679,2025-11-13,C549,S487,North,-100.0,,False,True,INVALID
2684,2025-03-15,C1819,S361,West,4513.0,Approved,False,True,INVALID
2685,2025-06-06,C1553,S162,East,-100.0,approved,False,True,INVALID
2688,2025-12-16,C2440,,South,-100.0,Pending,False,False,INVALID
2691,2025-01-03,C540,S180,West,,approved,False,True,INVALID
2692,2025-11-24,C1195,S590,North,-100.0,Cancelled,True,False,INVALID
2694,2025-03-08,C2815,S184,West,,Approved,False,True,INVALID
2695,2025-12-20,C2301,S257,West,,approved,False,True,INVALID
2700,2025-08-09,C577,S517,West,4875.0,Approved,True,False,INVALID
2706,2025-11-21,C1062,S404,West,4166.0,,False,True,INVALID
2707,2025-04-03,C1646,S532,,-100.0,approved,True,False,INVALID
2710,2025-04-06,C2244,S46,South,853.0,approved,False,True,INVALID
2713,2025-01-07,C1122,S349,,-100.0,Cancelled,False,True,INVALID
2715,2025-04-25,C198,S551,East,4268.0,PENDING,True,False,INVALID
2718,2025-11-20,C2468,S415,East,-100.0,Cancelled,False,True,INVALID
2719,2025-08-08,C2304,S561,South,-100.0,,True,False,INVALID
2722,2025-05-28,C2718,S137,,3769.0,PENDING,False,True,INVALID
2727,2025-10-07,C2710,S513,North,-100.0,approved,True,False,INVALID
2732,2025-01-14,C2636,S357,East,-100.0,Pending,False,True,INVALID
2733,2025-08-16,C1430,S104,East,-100.0,Pending,False,True,INVALID
2736,2025-06-21,C2481,S542,East,,PENDING,True,False,INVALID
2738,2025-10-27,C758,S593,,,PENDING,True,False,INVALID
2742,2025-06-19,C1152,S277,East,-100.0,Cancelled,False,True,INVALID
2746,2025-03-12,C1871,S209,East,828.0,Cancelled,False,True,INVALID
2747,2025-03-24,C1552,S543,South,3340.0,Pending,False,False,INVALID
2748,2025-05-06,C2950,S77,,,,False,True,INVALID
2749,2025-07-26,C1106,S490,East,-100.0,Pending,False,True,INVALID
2751,2025-05-20,C1155,S373,West,-100.0,approved,False,True,INVALID
2752,invalid_date,C2559,S160,North,1028.0,PENDING,False,True,INVALID
2753,2025-03-23,C1458,S320,,-100.0,Cancelled,False,True,INVALID
2756,2025-09-23,C1666,S548,East,,PENDING,True,False,INVALID
2757,2025-06-08,C1062,S342,South,,Cancelled,False,True,INVALID
2762,2025-01-24,C2670,S361,South,-100.0,PENDING,False,True,INVALID
2763,2025-03-04,C339,S512,East,,approved,False,False,INVALID
2764,invalid_date,C2369,S565,,4206.0,,False,False,INVALID
2765,2025-12-11,C182,S30,,548.0,Cancelled,False,True,INVALID
2766,2025-06-28,C455,S75,North,2868.0,Approved,False,True,INVALID
2768,2025-02-10,C2279,S176,North,3403.0,approved,False,True,INVALID
2772,2025-03-06,C1494,S119,North,,Pending,False,True,INVALID
2774,2025-12-27,C2204,S353,,,,False,True,INVALID
2779,2025-06-05,C1161,S32,,,,False,True,INVALID
2781,2025-11-06,C1095,S545,West,-100.0,PENDING,True,False,INVALID
2782,2025-11-21,C430,S545,North,-100.0,PENDING,True,False,INVALID
2783,2025-03-14,C2312,S218,West,2203.0,approved,False,True,INVALID
2785,2025-06-13,C843,S51,East,4757.0,Approved,False,True,INVALID
2787,2025-01-27,C1145,S511,North,,PENDING,False,False,INVALID
2788,2025-12-11,C2601,S254,West,,Cancelled,False,True,INVALID
2790,2025-02-02,C1528,S140,South,2293.0,Cancelled,False,True,INVALID
2791,2025-06-30,C837,S101,East,4681.0,Approved,False,True,INVALID
2794,2025-10-24,C1848,S518,East,-100.0,Approved,True,False,INVALID
2798,2025-07-18,C1581,S486,West,-100.0,Pending,False,True,INVALID
2801,2025-10-12,C2078,S557,North,,Cancelled,True,False,INVALID
2802,2025-03-31,C898,S543,East,-100.0,Pending,True,False,INVALID
2807,2025-08-18,C2724,S535,West,2301.0,PENDING,True,False,INVALID
2810,2025-07-13,C2247,S554,East,,approved,True,False,INVALID
2811,2025-04-21,C2020,S554,West,-100.0,approved,True,False,INVALID
2812,invalid_date,C2117,S516,West,,approved,True,False,INVALID
2820,2025-09-08,C1294,S190,South,3539.0,approved,False,True,INVALID
2822,2025-08-24,C2671,S249,North,,approved,False,True,INVALID
2825,2025-01-29,C1312,S428,North,,Approved,False,True,INVALID
2826,2025-07-04,C985,S555,East,-100.0,Cancelled,True,False,INVALID
2827,2025-09-05,C445,S506,North,2999.0,Approved,False,False,INVALID
2829,2025-06-01,C1059,,South,1358.0,Approved,False,False,INVALID
2830,2025-11-15,C894,S78,South,3220.0,Cancelled,False,True,INVALID
2831,2025-05-20,C1983,S149,South,4200.0,Approved,False,True,INVALID
2833,2025-07-29,C938,S595,East,,PENDING,True,False,INVALID
2840,2025-01-10,C292,S188,,-100.0,Cancelled,False,True,INVALID
2850,2025-04-20,C586,S575,West,4645.0,Pending,True,False,INVALID
2854,2025-06-22,C1887,S274,East,,Cancelled,False,True,INVALID
2856,2025-11-18,C2651,S567,West,-100.0,,True,False,INVALID
2857,2025-09-22,C1352,S547,,-100.0,Cancelled,True,False,INVALID
2860,2025-06-16,C1697,S500,South,,approved,False,True,INVALID
2863,2025-04-25,C1181,S374,East,,PENDING,False,True,INVALID
2866,2025-09-27,C193,S528,North,-100.0,Cancelled,False,False,INVALID
2869,2025-05-26,C2266,S587,South,,PENDING,False,False,INVALID
2871,2025-12-05,C215,S562,West,3088.0,,False,False,INVALID
2876,2025-08-09,C2932,S409,South,-100.0,,False,True,INVALID
2880,2025-05-13,C2772,S284,West,-100.0,Cancelled,False,True,INVALID
2881,2025-05-08,C202,S366,East,-100.0,Cancelled,False,True,INVALID
2888,2025-05-29,C223,S519,,,approved,True,False,INVALID
2889,2025-03-14,C2832,S584,,,Pending,True,False,INVALID
2892,2025-02-04,C2773,S226,West,2393.0,PENDING,False,True,INVALID
2893,2025-12-24,C717,S545,West,1347.0,Cancelled,True,False,INVALID
2898,2025-08-13,C2922,S162,North,4032.0,PENDING,False,True,INVALID
2903,2025-04-10,C1686,S447,East,-100.0,PENDING,False,True,INVALID
2908,2025-07-20,C837,S251,North,-100.0,Approved,False,True,INVALID
2911,2025-03-14,C999,S73,West,,,False,True,INVALID
2913,2025-12-10,C2677,S515,East,,,False,False,INVALID
2914,2025-12-29,C1578,S53,North,2956.0,Approved,False,True,INVALID
2918,2025-02-21,C2970,S592,,,approved,True,False,INVALID
2919,2025-02-09,C1581,S319,South,,Approved,False,True,INVALID
2921,2025-12-18,C145,S77,East,-100.0,PENDING,False,True,INVALID
2930,2025-06-20,C2877,S516,,,approved,True,False,INVALID
2931,2025-11-22,C1869,S145,West,1698.0,approved,False,True,INVALID
2932,2025-04-15,C2591,S512,East,3036.0,Cancelled,True,False,INVALID
2937,2025-11-16,C1323,S554,,,Pending,True,False,INVALID
2939,2025-04-18,C2746,S542,West,1698.0,Pending,True,False,INVALID
2940,2025-07-08,C329,S534,South,3552.0,,True,False,INVALID
2946,2025-01-27,C1637,S454,West,-100.0,,False,True,INVALID
2947,2025-06-11,C1114,S550,South,-100.0,Approved,True,False,INVALID
2948,2025-04-17,C2919,S168,South,-100.0,approved,False,True,INVALID
2952,2025-04-10,C300,S275,South,,Pending,False,True,INVALID
2953,2025-06-14,C26,S470,South,3659.0,Pending,False,True,INVALID
2954,2025-01-17,C2423,S185,South,-100.0,approved,False,True,INVALID
2956,2025-06-10,C730,S115,West,,PENDING,False,True,INVALID
2957,2025-02-22,C81,S283,North,-100.0,Cancelled,False,True,INVALID
2959,2025-04-26,C215,S245,East,792.0,,False,True,INVALID
2960,2025-12-14,C1217,S99,East,-100.0,approved,False,True,INVALID
2963,2025-11-01,C1294,S400,,,,False,True,INVALID
2966,2025-04-08,C503,S194,South,3337.0,PENDING,False,True,INVALID
2968,2025-09-21,C2313,S285,West,3555.0,Approved,False,True,INVALID
2969,2025-06-05,C684,S541,East,,,True,False,INVALID
2970,2025-05-03,C2170,S542,West,-100.0,,True,False,INVALID
2972,2025-12-20,C988,S305,,3509.0,Approved,False,True,INVALID
2973,2025-01-07,C2883,S515,North,-100.0,Approved,True,False,INVALID
2977,2025-06-22,C1983,S158,South,-100.0,Approved,False,True,INVALID
2980,2025-01-31,C1743,S123,West,-100.0,Pending,False,True,INVALID
2983,2025-02-23,C23,S314,South,4996.0,approved,False,True,INVALID
2985,2025-04-19,C1466,S45,West,-100.0,Pending,False,True,INVALID
2986,2025-01-29,C718,S577,North,-100.0,PENDING,False,False,INVALID
2988,2025-01-25,C1563,S581,South,,approved,False,False,INVALID
2989,2025-04-13,C173,S567,North,-100.0,PENDING,False,False,INVALID
2991,2025-09-26,C530,S151,North,4380.0,Pending,False,True,INVALID
2992,2025-03-08,C1789,S523,West,,Approved,True,False,INVALID
2994,2025-12-12,C2204,S550,South,3257.0,,False,False,INVALID
2995,2025-05-15,C2228,S288,,-100.0,Pending,False,True,INVALID
2997,2025-02-15,C783,S540,South,2470.0,,True,False,INVALID
2998,2025-04-11,C1268,S114,,,Approved,False,True,INVALID
3000,invalid_date,C1707,S580,North,,Cancelled,True,False,INVALID
3004,2025-04-26,C1713,S507,East,-100.0,PENDING,False,False,INVALID
3006,2025-04-06,C1944,S324,East,-100.0,Pending,False,True,INVALID
3007,2025-01-05,C2739,S166,East,4241.0,Cancelled,False,True,INVALID
3009,2025-03-30,C1725,S550,,,,True,False,INVALID
3010,2025-08-14,C1005,S508,South,4321.0,,True,False,INVALID
3011,2025-03-03,C1978,S578,West,1455.0,Pending,True,False,INVALID
3016,2025-02-04,C1795,S303,North,-100.0,PENDING,False,True,INVALID
3017,2025-06-03,C1327,S552,South,-100.0,PENDING,False,False,INVALID
3018,2025-06-04,C1294,S356,West,,,False,True,INVALID
3022,2025-10-23,C127,S583,South,2846.0,Cancelled,True,False,INVALID
3027,2025-02-15,C1474,S40,West,4179.0,Approved,False,True,INVALID
3028,2025-05-15,C2521,S186,East,,Approved,False,True,INVALID
3030,2025-02-06,C1185,S507,,902.0,approved,True,False,INVALID
3031,2025-03-20,C2337,S554,,4331.0,approved,True,False,INVALID
3032,2025-12-16,C1812,S41,North,2490.0,Approved,False,True,INVALID
3033,2025-08-06,C20,S591,North,4276.0,Cancelled,False,False,INVALID
3035,2025-04-02,C2004,S326,South,4615.0,Pending,False,True,INVALID
3035,2025-03-07,C167,S12,East,-100.0,Pending,False,True,INVALID
3038,2025-08-15,C925,S234,West,1782.0,Pending,False,True,INVALID
3039,2025-07-28,C730,S300,East,2739.0,Pending,False,True,INVALID
3045,2025-10-14,C2936,S485,North,4474.0,Approved,False,True,INVALID
3046,2025-01-13,C1969,S578,North,-100.0,Approved,True,False,INVALID
3048,2025-08-25,C2989,S498,West,1612.0,Approved,False,True,INVALID
3049,2025-08-18,C833,S445,North,-100.0,Pending,False,True,INVALID
3052,2025-11-14,C666,S565,South,-100.0,PENDING,True,False,INVALID
3055,2025-12-11,C2820,S548,,,Pending,True,False,INVALID
3056,2025-10-17,C1342,S568,South,4978.0,,False,False,INVALID
3062,2025-04-01,C843,S190,South,-100.0,Pending,False,True,INVALID
3069,2025-02-06,C2994,S446,West,1467.0,Pending,False,True,INVALID
3071,2025-11-14,C1193,S194,North,2843.0,,False,True,INVALID
3075,2025-09-12,C2076,S356,West,,Cancelled,False,True,INVALID
3081,2025-12-24,C901,S513,East,,Approved,True,False,INVALID
3083,2025-01-28,C1903,S582,North,1171.0,PENDING,True,False,INVALID
3088,2025-12-26,C1059,S183,North,-100.0,PENDING,False,True,INVALID
3092,2025-05-30,C1686,S495,East,1061.0,,False,True,INVALID
3096,2025-10-20,C1801,S591,East,-100.0,Approved,True,False,INVALID
3097,2025-05-03,C1031,S354,East,,PENDING,False,True,INVALID
3099,2025-04-24,C2290,S578,South,,PENDING,True,False,INVALID
3100,2025-06-05,C2278,S401,East,2750.0,Pending,False,True,INVALID
3101,2025-06-21,C2183,S550,South,-100.0,Approved,True,False,INVALID
3102,2025-10-02,C2568,S257,North,983.0,PENDING,False,True,INVALID
3103,2025-12-29,C928,S178,,,Pending,False,True,INVALID
3104,2025-06-13,C2240,S488,West,4514.0,Cancelled,False,True,INVALID
3108,2025-06-13,C867,S592,,-100.0,Approved,False,False,INVALID
3109,2025-06-26,C135,S552,West,3550.0,Cancelled,True,False,INVALID
3110,2025-01-23,C338,S264,West,,Cancelled,False,True,INVALID
3114,2025-07-23,C2233,S511,West,-100.0,PENDING,True,False,INVALID
3115,2025-01-23,C2224,S14,East,504.0,,False,True,INVALID
3118,2025-02-16,C1625,S331,East,3961.0,Cancelled,False,True,INVALID
3119,2025-02-24,C2005,S564,,,,True,False,INVALID
3123,2025-08-04,C41,S112,,-100.0,Pending,False,True,INVALID
3124,2025-04-26,C403,S536,,-100.0,approved,True,False,INVALID
3128,2025-04-01,C2639,S506,,,PENDING,True,False,INVALID
3131,2025-02-10,C1752,S104,East,,Approved,False,True,INVALID
3132,2025-01-27,C2021,S31,,-100.0,Pending,False,True,INVALID
3133,2025-01-29,C1860,S576,South,-100.0,,True,False,INVALID
3135,2025-09-28,C1767,S155,East,856.0,Approved,False,True,INVALID
3137,2025-01-18,C2105,S582,North,3394.0,PENDING,True,False,INVALID
3139,2025-01-26,C826,S11,East,1118.0,,False,True,INVALID
3141,2025-04-01,C380,S524,East,,,True,False,INVALID
3142,2025-07-13,C1351,S598,West,-100.0,approved,True,False,INVALID
3143,2025-01-05,C1466,S232,East,1352.0,Pending,False,True,INVALID
3148,2025-07-05,C2165,S519,East,-100.0,Approved,True,False,INVALID
3149,2025-06-27,C1686,S437,West,,Pending,False,True,INVALID
3154,2025-03-29,C1838,S19,North,1045.0,PENDING,False,True,INVALID
3155,2025-09-16,C853,S10,East,,PENDING,False,True,INVALID
3159,2025-03-20,C1278,S555,North,2803.0,Pending,True,False,INVALID
3160,2025-10-12,C222,S242,South,-100.0,,False,True,INVALID
3161,2025-12-19,C947,S593,South,,Approved,True,False,INVALID
3165,2025-05-16,C2058,S399,East,,Cancelled,False,True,INVALID
3166,2025-01-10,C1071,S491,North,,Pending,False,True,INVALID
3178,2025-03-17,C934,S292,North,,Pending,False,True,INVALID
3179,2025-09-18,C472,S51,,,approved,False,True,INVALID
3180,2025-10-02,C564,S73,South,2487.0,Pending,False,True,INVALID
3181,2025-01-19,C1403,,West,,Cancelled,True,False,INVALID
3181,2025-04-01,C174,S164,East,-100.0,Approved,False,True,INVALID
3186,2025-04-18,C2512,S515,South,1197.0,Approved,True,False,INVALID
3187,2025-12-12,C1611,S569,,-100.0,Cancelled,True,False,INVALID
3193,2025-03-20,C2382,S364,North,-100.0,,False,True,INVALID
3198,2025-10-09,C795,S191,East,,,False,True,INVALID
3202,2025-10-16,C1793,S357,East,-100.0,Pending,False,True,INVALID
3210,2025-05-20,C854,S113,North,4292.0,,False,True,INVALID
3212,2025-04-24,C2774,S594,North,,PENDING,False,False,INVALID
3213,2025-10-28,C2742,S565,East,-100.0,Cancelled,False,False,INVALID
3214,2025-12-08,C1268,S6,East,,Pending,False,True,INVALID
3215,2025-07-03,C1753,S515,West,-100.0,Approved,False,False,INVALID
3217,2025-06-26,C793,S122,South,,,False,True,INVALID
3218,2025-06-26,C2151,S364,East,-100.0,Pending,False,True,INVALID
3221,invalid_date,C1325,S16,,,Pending,False,True,INVALID
3224,2025-04-18,C2771,S566,,1426.0,PENDING,True,False,INVALID
3228,2025-02-22,C2858,S546,West,-100.0,Pending,True,False,INVALID
3231,2025-10-08,C713,S518,South,4754.0,Cancelled,True,False,INVALID
3232,2025-06-12,C865,S542,,-100.0,Pending,True,False,INVALID
3234,2025-11-28,C2795,S510,East,-100.0,PENDING,False,False,INVALID
3236,2025-05-25,C507,S538,North,-100.0,Approved,True,False,INVALID
3238,2025-03-29,C175,S548,South,-100.0,approved,True,False,INVALID
3239,2025-04-14,C1783,S597,South,2230.0,Approved,True,False,INVALID
3242,2025-10-31,C1767,S56,North,2963.0,PENDING,False,True,INVALID
3243,2025-11-06,C2840,S348,South,2393.0,PENDING,False,True,INVALID
3246,2025-09-23,C2568,S53,East,1798.0,approved,False,True,INVALID
3252,2025-03-28,C1015,S8,South,-100.0,,False,True,INVALID
3256,2025-10-17,C2487,S247,North,-100.0,Pending,False,True,INVALID
3266,2025-04-23,C2772,S513,,,Pending,False,False,INVALID
3269,2025-07-06,C1294,S395,West,-100.0,Approved,False,True,INVALID
3271,2025-07-12,C883,S107,East,-100.0,PENDING,False,True,INVALID
3272,2025-12-22,C2497,S457,West,-100.0,approved,False,True,INVALID
3274,2025-10-09,C11,S277,South,,Pending,False,True,INVALID
3276,2025-03-11,C2702,S524,West,,PENDING,True,False,INVALID
3279,2025-05-28,C2329,S588,East,1093.0,Cancelled,True,False,INVALID
