order_id,order_date,customer_id,store_id,region,order_amount,order_status,customer_valid,store_valid,record_status
1846,2025-11-26,C353,S141,nan,1514.0,CANCELLED,True,True,VALID
1851,2025-01-07,C1669,S398,East,827.0,APPROVED,True,True,VALID
1854,2025-04-03,C1582,S99,nan,3028.0,PENDING,True,True,VALID
1861,2025-05-04,C30,S217,South,1022.0,PENDING,True,True,VALID
1865,2025-10-17,C298,S266,South,2773.0,CANCELLED,True,True,VALID
1868,2025-10-29,C1386,S214,East,1234.0,PENDING,True,True,VALID
1873,2025-05-09,C2019,S17,nan,2332.0,APPROVED,True,True,VALID
1875,2025-12-29,C466,S317,East,3617.0,APPROVED,True,True,VALID
1880,2025-12-05,C2237,S305,East,4331.0,PENDING,True,True,VALID
1886,2025-04-29,C2009,S69,North,3056.0,PENDING,True,True,VALID
1892,2025-02-18,C2184,S210,nan,540.0,,True,True,VALID
1895,2025-11-26,C1480,S454,South,3730.0,APPROVED,True,True,VALID
1910,2025-09-03,C1544,S442,nan,3867.0,,True,True,VALID
1913,2025-12-29,C2569,S87,North,3341.0,CANCELLED,True,True,VALID
1922,2025-07-12,C2551,S437,East,4315.0,PENDING,True,True,VALID
1926,2025-02-26,C1028,S309,South,1439.0,PENDING,True,True,VALID
1928,2025-12-27,C1272,S282,East,4376.0,APPROVED,True,True,VALID
1932,2025-02-10,C1308,S199,South,4337.0,PENDING,True,True,VALID
1934,2025-05-23,C610,S288,West,2179.0,APPROVED,True,True,VALID
1939,2025-07-19,C2672,S199,nan,3670.0,,True,True,VALID
1940,2025-10-03,C921,S109,East,3198.0,,True,True,VALID
1963,2025-08-07,C581,S386,nan,552.0,APPROVED,True,True,VALID
1965,2025-06-22,C590,S328,South,2466.0,PENDING,True,True,VALID
1969,2025-02-25,C1650,S139,East,2004.0,PENDING,True,True,VALID
1981,2025-06-12,C635,S273,West,3994.0,PENDING,True,True,VALID
1988,2025-08-07,C2119,S243,nan,1487.0,,True,True,VALID
2004,2025-04-26,C324,S177,East,1023.0,PENDING,True,True,VALID
2007,2025-10-14,C2945,S12,East,4475.0,PENDING,True,True,VALID
2008,2025-01-06,C342,S117,North,2608.0,,True,True,VALID
2013,2025-01-17,C427,S28,East,4665.0,APPROVED,True,True,VALID
2027,2025-08-23,C591,S275,South,4214.0,,True,True,VALID
2042,2025-11-28,C2529,S367,East,3456.0,APPROVED,True,True,VALID
2053,2025-04-03,C809,S118,nan,4691.0,APPROVED,True,True,VALID
2057,2025-01-18,C387,S331,East,4527.0,,True,True,VALID
2061,2025-08-14,C307,S153,South,4432.0,PENDING,True,True,VALID
2062,2025-01-01,C621,S164,West,2471.0,APPROVED,True,True,VALID
2070,2025-05-26,C1622,S44,South,628.0,CANCELLED,True,True,VALID
2073,2025-08-29,C484,S122,South,2318.0,,True,True,VALID
2076,2025-08-21,C2189,S343,West,3844.0,APPROVED,True,True,VALID
2080,2025-06-30,C1489,S377,West,2010.0,CANCELLED,True,True,VALID
2082,2025-09-30,C1807,S213,nan,1799.0,APPROVED,True,True,VALID
2084,2025-01-09,C1479,S202,South,3717.0,CANCELLED,True,True,VALID
2085,2025-05-09,C863,S19,South,1922.0,PENDING,True,True,VALID
2095,2025-06-28,C1907,S202,West,1540.0,CANCELLED,True,True,VALID
2104,2025-03-24,C2915,S125,South,4534.0,PENDING,True,True,VALID
2108,2025-08-03,C2455,S404,North,3150.0,APPROVED,True,True,VALID
2112,2025-01-18,C1916,S471,nan,1675.0,APPROVED,True,True,VALID
2113,2025-06-13,C2437,S323,East,2013.0,PENDING,True,True,VALID
2115,2025-05-10,C1715,S169,North,885.0,APPROVED,True,True,VALID
2117,2025-03-22,C1657,S344,West,2956.0,PENDING,True,True,VALID
2118,2025-11-22,C1332,S26,West,4381.0,PENDING,True,True,VALID
2123,2025-12-01,C2843,S290,North,4676.0,,True,True,VALID
2130,2025-09-07,C1772,S146,South,2512.0,CANCELLED,True,True,VALID
2131,2025-11-24,C2699,S491,nan,1636.0,,True,True,VALID
2137,2025-07-17,C572,S219,East,2128.0,PENDING,True,True,VALID
2138,2025-03-15,C2637,S336,North,1505.0,APPROVED,True,True,VALID
2140,2025-10-17,C1671,S307,North,4455.0,PENDING,True,True,VALID
2144,2025-01-14,C425,S127,nan,4017.0,PENDING,True,True,VALID
2150,2025-10-05,C2701,S398,nan,2786.0,,True,True,VALID
2157,2025-08-25,C1652,S56,West,4684.0,PENDING,True,True,VALID
2160,2025-04-17,C2804,S76,nan,2787.0,PENDING,True,True,VALID
2173,2025-08-16,C1993,S396,West,4487.0,APPROVED,True,True,VALID
2175,2025-01-02,C1902,S109,nan,3759.0,APPROVED,True,True,VALID
2182,2025-04-14,C2118,S267,East,4937.0,APPROVED,True,True,VALID
2186,2025-10-04,C415,S141,West,2204.0,APPROVED,True,True,VALID
2189,2025-10-05,C2564,S185,East,1417.0,CANCELLED,True,True,VALID
2194,2025-12-23,C580,S29,East,911.0,PENDING,True,True,VALID
2203,2025-03-11,C631,S103,North,4723.0,APPROVED,True,True,VALID
2205,2025-09-03,C78,S382,nan,583.0,APPROVED,True,True,VALID
2210,2025-12-22,C2658,S384,East,1280.0,APPROVED,True,True,VALID
2210,2025-01-26,C531,S308,North,4616.0,APPROVED,True,True,VALID
2217,2025-03-26,C1840,S14,West,3353.0,APPROVED,True,True,VALID
2227,2025-08-05,C492,S364,South,1704.0,CANCELLED,True,True,VALID
2231,2025-03-16,C978,S444,South,4226.0,,True,True,VALID
2237,2025-09-18,C2009,S300,North,4608.0,CANCELLED,True,True,VALID
2244,2025-07-19,C1037,S493,West,949.0,CANCELLED,True,True,VALID
2252,2025-04-24,C2331,S87,North,4087.0,PENDING,True,True,VALID
2253,2025-03-27,C2814,S456,West,3740.0,APPROVED,True,True,VALID
2258,2025-02-22,C787,S456,West,3347.0,APPROVED,True,True,VALID
2269,2025-05-30,C2237,S25,West,631.0,PENDING,True,True,VALID
2276,2025-09-25,C2399,S466,North,1474.0,CANCELLED,True,True,VALID
2282,2025-10-31,C329,S394,nan,2890.0,PENDING,True,True,VALID
2283,2025-09-07,C507,S480,East,3732.0,APPROVED,True,True,VALID
2289,2025-04-30,C796,S94,West,3084.0,APPROVED,True,True,VALID
2290,2025-01-15,C2239,S207,East,1658.0,,True,True,VALID
2295,2025-08-13,C1664,S383,South,2280.0,APPROVED,True,True,VALID
2297,2025-10-11,C1651,S76,South,3912.0,PENDING,True,True,VALID
2299,2025-03-20,C1835,S431,West,1563.0,PENDING,True,True,VALID
2306,2025-09-29,C2832,S22,North,1464.0,PENDING,True,True,VALID
2317,2025-07-05,C1370,S58,East,1003.0,APPROVED,True,True,VALID
2325,2025-11-19,C2567,S189,West,3043.0,PENDING,True,True,VALID
2338,2025-10-31,C2183,S169,East,4876.0,CANCELLED,True,True,VALID
2349,2025-04-06,C2809,S88,West,4542.0,PENDING,True,True,VALID
2353,2025-06-11,C2445,S318,North,2930.0,,True,True,VALID
2355,2025-12-20,C2202,S184,West,1511.0,PENDING,True,True,VALID
2363,2025-03-20,C1012,S235,East,2764.0,APPROVED,True,True,VALID
2364,2025-08-16,C689,S237,West,4184.0,,True,True,VALID
2376,2025-01-19,C1028,S332,South,1880.0,,True,True,VALID
2378,2025-12-27,C1130,S220,East,4210.0,CANCELLED,True,True,VALID
2386,2025-06-22,C1363,S448,South,758.0,PENDING,True,True,VALID
2397,2025-12-24,C2896,S71,nan,3413.0,PENDING,True,True,VALID
2405,2025-03-13,C1159,S487,West,3351.0,CANCELLED,True,True,VALID
2422,2025-02-14,C43,S94,North,1035.0,APPROVED,True,True,VALID
2431,2025-04-21,C635,S184,East,4011.0,PENDING,True,True,VALID
2442,2025-02-12,C1990,S192,nan,3844.0,PENDING,True,True,VALID
2461,2025-06-25,C342,S200,West,855.0,APPROVED,True,True,VALID
2466,2025-10-20,C1378,S353,North,2558.0,APPROVED,True,True,VALID
2468,2025-01-08,C2284,S223,West,2688.0,PENDING,True,True,VALID
2474,2025-03-08,C573,S159,South,1445.0,,True,True,VALID
2496,2025-05-12,C915,S198,East,936.0,PENDING,True,True,VALID
2517,2025-01-11,C1382,S466,East,1619.0,PENDING,True,True,VALID
2525,2025-08-14,C1936,S167,North,1418.0,CANCELLED,True,True,VALID
2528,2025-08-18,C362,S203,South,3586.0,APPROVED,True,True,VALID
2542,2025-12-28,C2120,S387,North,4136.0,PENDING,True,True,VALID
2546,2025-10-26,C1546,S253,South,2069.0,,True,True,VALID
2547,2025-02-28,C1726,S488,South,725.0,CANCELLED,True,True,VALID
2551,2025-04-21,C203,S255,West,2865.0,CANCELLED,True,True,VALID
2554,2025-12-11,C2856,S164,North,4232.0,APPROVED,True,True,VALID
2555,2025-12-12,C501,S82,nan,4445.0,PENDING,True,True,VALID
2559,2025-08-19,C1599,S7,East,4785.0,PENDING,True,True,VALID
2566,2025-11-09,C905,S217,South,1481.0,APPROVED,True,True,VALID
2577,2025-03-14,C1543,S129,West,3366.0,APPROVED,True,True,VALID
2594,2025-01-23,C260,S65,North,1631.0,APPROVED,True,True,VALID
2596,2025-09-30,C132,S373,South,1141.0,PENDING,True,True,VALID
2613,2025-07-08,C2094,S297,nan,872.0,APPROVED,True,True,VALID
2618,2025-05-18,C1831,S277,South,4828.0,,True,True,VALID
2622,2025-03-09,C1602,S168,North,1640.0,APPROVED,True,True,VALID
2622,2025-06-29,C345,S246,East,4066.0,CANCELLED,True,True,VALID
2634,2025-05-12,C43,S218,East,1389.0,PENDING,True,True,VALID
2635,2025-10-28,C583,S493,South,4327.0,PENDING,True,True,VALID
2636,2025-07-05,C2837,S313,East,672.0,APPROVED,True,True,VALID
2637,2025-01-12,C2676,S320,East,1918.0,,True,True,VALID
2639,2025-07-28,C1692,S320,West,3213.0,,True,True,VALID
2643,2025-06-10,C1643,S391,West,881.0,CANCELLED,True,True,VALID
2646,2025-08-31,C320,S143,East,987.0,,True,True,VALID
2648,2025-10-13,C856,S247,North,2372.0,PENDING,True,True,VALID
2658,2025-07-18,C2052,S60,West,2740.0,PENDING,True,True,VALID
2660,2025-05-08,C940,S431,North,1820.0,PENDING,True,True,VALID
2662,2025-11-13,C2647,S160,North,2890.0,APPROVED,True,True,VALID
2666,2025-04-28,C900,S205,East,1140.0,,True,True,VALID
2680,2025-04-12,C875,S216,East,4824.0,,True,True,VALID
2687,2025-03-04,C604,S203,South,2652.0,PENDING,True,True,VALID
2697,2025-07-28,C598,S163,North,574.0,PENDING,True,True,VALID
2711,2025-04-19,C54,S359,North,3137.0,PENDING,True,True,VALID
2712,2025-06-07,C1470,S307,South,1857.0,PENDING,True,True,VALID
2714,2025-03-13,C250,S406,West,670.0,APPROVED,True,True,VALID
2717,2025-11-05,C342,S58,nan,2942.0,CANCELLED,True,True,VALID
2720,2025-06-10,C243,S361,North,2798.0,,True,True,VALID
2720,2025-08-17,C2533,S289,East,2164.0,APPROVED,True,True,VALID
2728,2025-12-15,C1137,S299,nan,2413.0,,True,True,VALID
2729,2025-06-01,C1990,S411,West,2681.0,CANCELLED,True,True,VALID
2730,2025-12-06,C2585,S366,East,4072.0,APPROVED,True,True,VALID
2734,2025-10-02,C2322,S90,nan,1815.0,PENDING,True,True,VALID
2735,2025-11-21,C565,S414,South,3594.0,PENDING,True,True,VALID
2739,2025-12-14,C2296,S468,West,1878.0,PENDING,True,True,VALID
2740,2025-01-22,C2087,S217,nan,4356.0,PENDING,True,True,VALID
2743,2025-09-14,C1477,S138,nan,3671.0,PENDING,True,True,VALID
2754,2025-03-28,C2645,S364,East,2183.0,CANCELLED,True,True,VALID
2755,2025-11-02,C794,S3,nan,2959.0,PENDING,True,True,VALID
2758,2025-04-29,C1234,S137,West,3086.0,PENDING,True,True,VALID
2759,2025-11-08,C729,S203,nan,2950.0,APPROVED,True,True,VALID
2773,2025-12-14,C107,S224,South,4973.0,CANCELLED,True,True,VALID
2774,2025-11-19,C116,S384,East,2265.0,PENDING,True,True,VALID
2777,2025-12-06,C2704,S241,North,1674.0,PENDING,True,True,VALID
2799,2025-03-11,C2796,S437,East,4277.0,,True,True,VALID
2813,2025-09-29,C1176,S65,West,1037.0,PENDING,True,True,VALID
2816,2025-08-31,C69,S206,West,4570.0,PENDING,True,True,VALID
2817,2025-04-02,C1702,S330,East,1400.0,APPROVED,True,True,VALID
2818,2025-04-22,C783,S17,South,4984.0,PENDING,True,True,VALID
2824,2025-01-27,C1258,S11,West,1473.0,APPROVED,True,True,VALID
2828,2025-01-10,C1302,S441,West,1758.0,,True,True,VALID
2838,2025-05-01,C13,S176,North,4814.0,,True,True,VALID
2845,2025-08-01,C509,S454,West,1527.0,APPROVED,True,True,VALID
2852,2025-04-27,C1557,S166,West,2225.0,,True,True,VALID
2862,2025-02-11,C694,S457,nan,4458.0,CANCELLED,True,True,VALID
2868,2025-03-07,C1306,S337,nan,4600.0,PENDING,True,True,VALID
2873,2025-02-05,C327,S389,South,3022.0,PENDING,True,True,VALID
2875,2025-12-27,C1028,S384,West,2823.0,APPROVED,True,True,VALID
2883,2025-07-23,C2227,S85,East,3925.0,PENDING,True,True,VALID
2887,2025-08-18,C2682,S417,nan,4247.0,PENDING,True,True,VALID
2890,2025-12-15,C2267,S86,East,2263.0,PENDING,True,True,VALID
2899,2025-10-28,C2087,S125,West,4370.0,APPROVED,True,True,VALID
2905,2025-09-02,C2269,S432,South,2444.0,APPROVED,True,True,VALID
2920,2025-09-11,C147,S116,West,888.0,CANCELLED,True,True,VALID
2922,2025-12-12,C2980,S428,South,4818.0,APPROVED,True,True,VALID
2933,2025-08-08,C695,S341,South,1383.0,CANCELLED,True,True,VALID
2936,2025-09-08,C1699,S363,nan,2764.0,PENDING,True,True,VALID
2943,2025-05-31,C1996,S170,North,1722.0,,True,True,VALID
2950,2025-04-09,C2082,S221,South,3769.0,APPROVED,True,True,VALID
2958,2025-12-13,C395,S97,West,4249.0,PENDING,True,True,VALID
2964,2025-02-25,C298,S434,South,1501.0,PENDING,True,True,VALID
2967,2025-02-12,C2393,S162,nan,2139.0,PENDING,True,True,VALID
2974,2025-05-08,C155,S205,South,4641.0,CANCELLED,True,True,VALID
2979,2025-09-20,C2118,S103,East,3199.0,,True,True,VALID
2981,2025-11-04,C720,S287,East,2803.0,APPROVED,True,True,VALID
2982,2025-11-30,C353,S196,nan,633.0,PENDING,True,True,VALID
2987,2025-09-02,C2176,S217,South,3850.0,PENDING,True,True,VALID
3001,2025-01-30,C2752,S159,nan,2917.0,,True,True,VALID
3008,2025-06-15,C1884,S440,North,559.0,,True,True,VALID
3012,2025-03-18,C2140,S11,East,2001.0,APPROVED,True,True,VALID
3014,2025-07-03,C579,S88,nan,1360.0,PENDING,True,True,VALID
3023,2025-01-22,C682,S165,East,4910.0,,True,True,VALID
3024,2025-04-11,C1460,S160,South,3124.0,PENDING,True,True,VALID
3025,2025-05-08,C1366,S479,nan,4453.0,PENDING,True,True,VALID
3034,2025-10-09,C2268,S203,South,3815.0,APPROVED,True,True,VALID
3037,2025-06-13,C1048,S266,nan,602.0,,True,True,VALID
3040,2025-03-18,C1774,S3,East,2127.0,APPROVED,True,True,VALID
3047,2025-11-11,C2431,S403,West,909.0,,True,True,VALID
3058,2025-05-27,C2326,S299,North,1975.0,,True,True,VALID
3059,2025-08-18,C753,S41,South,4797.0,PENDING,True,True,VALID
3060,2025-10-27,C334,S20,East,3915.0,APPROVED,True,True,VALID
3067,2025-11-12,C93,S368,West,4673.0,APPROVED,True,True,VALID
3068,2025-06-22,C2024,S30,West,3160.0,APPROVED,True,True,VALID
3077,2025-06-23,C588,S494,nan,1132.0,APPROVED,True,True,VALID
3079,2025-10-30,C1587,S288,East,2728.0,PENDING,True,True,VALID
3086,2025-07-27,C2825,S386,North,3435.0,PENDING,True,True,VALID
3105,2025-02-05,C737,S492,South,710.0,PENDING,True,True,VALID
3106,2025-06-01,C110,S491,West,4621.0,,True,True,VALID
3112,2025-09-01,C1126,S159,South,3037.0,PENDING,True,True,VALID
3113,2025-09-18,C1503,S222,South,2162.0,,True,True,VALID
3116,2025-08-01,C1597,S163,nan,1367.0,PENDING,True,True,VALID
3125,2025-06-12,C165,S399,North,2289.0,PENDING,True,True,VALID
3146,2025-11-19,C1072,S7,North,1689.0,APPROVED,True,True,VALID
3147,2025-02-15,C1175,S341,West,4433.0,PENDING,True,True,VALID
3150,2025-06-15,C2374,S211,East,1336.0,,True,True,VALID
3152,2025-01-16,C303,S248,South,1385.0,APPROVED,True,True,VALID
3158,2025-11-29,C2647,S36,South,3398.0,APPROVED,True,True,VALID
3163,2025-06-04,C1422,S293,South,2070.0,CANCELLED,True,True,VALID
3167,2025-12-03,C2988,S392,East,574.0,APPROVED,True,True,VALID
3168,2025-12-05,C105,S23,East,3647.0,PENDING,True,True,VALID
3171,2025-04-28,C2583,S500,East,3481.0,PENDING,True,True,VALID
3184,2025-10-29,C90,S463,North,2486.0,,True,True,VALID
3185,2025-12-26,C466,S430,nan,4269.0,PENDING,True,True,VALID
3197,2025-05-25,C2465,S270,nan,647.0,APPROVED,True,True,VALID
3200,2025-06-03,C998,S41,West,2333.0,PENDING,True,True,VALID
3204,2025-04-18,C248,S139,nan,2591.0,APPROVED,True,True,VALID
3205,2025-12-31,C1679,S418,South,2573.0,,True,True,VALID
3209,2025-06-20,C281,S387,East,3819.0,CANCELLED,True,True,VALID
3237,2025-09-29,C709,S364,nan,4114.0,CANCELLED,True,True,VALID
3247,2025-02-12,C162,S350,nan,3425.0,APPROVED,True,True,VALID
3248,2025-06-06,C593,S34,East,1017.0,PENDING,True,True,VALID
3251,2025-12-14,C2154,S90,South,1965.0,APPROVED,True,True,VALID
3254,2025-07-20,C2051,S418,East,3645.0,,True,True,VALID
3257,2025-10-24,C1527,S76,South,3859.0,APPROVED,True,True,VALID
3258,2025-05-05,C691,S307,East,809.0,,True,True,VALID
3260,2025-09-12,C2253,S436,North,3647.0,,True,True,VALID
3289,2025-10-07,C852,S447,South,753.0,,True,True,VALID
3292,2025-07-10,C2105,S172,North,4615.0,PENDING,True,True,VALID
3294,2025-01-05,C57,S488,nan,3111.0,PENDING,True,True,VALID
3307,2025-10-25,C1774,S376,nan,1659.0,PENDING,True,True,VALID
3310,2025-05-17,C2970,S189,East,1954.0,CANCELLED,True,True,VALID
3316,2025-10-29,C1085,S157,East,4691.0,PENDING,True,True,VALID
3317,2025-09-22,C1233,S463,East,1687.0,,True,True,VALID
3322,2025-11-10,C590,S400,East,815.0,,True,True,VALID
3326,2025-05-08,C1440,S396,East,4600.0,PENDING,True,True,VALID
3338,2025-09-25,C667,S441,North,732.0,,True,True,VALID
3340,2025-04-03,C729,S173,South,4307.0,,True,True,VALID
3352,2025-09-16,C499,S125,West,997.0,PENDING,True,True,VALID
3353,2025-11-03,C1077,S337,North,542.0,PENDING,True,True,VALID
3357,2025-12-06,C2532,S364,North,1828.0,APPROVED,True,True,VALID
3358,2025-02-19,C2733,S459,North,3745.0,APPROVED,True,True,VALID
3360,2025-10-28,C2441,S11,East,1345.0,PENDING,True,True,VALID
3372,2025-02-01,C1921,S402,South,3561.0,CANCELLED,True,True,VALID
3379,2025-08-02,C1696,S443,South,3380.0,PENDING,True,True,VALID
3382,2025-03-23,C1264,S43,North,843.0,PENDING,True,True,VALID
3384,2025-09-26,C2500,S395,South,969.0,PENDING,True,True,VALID
3386,2025-02-05,C1177,S349,East,2139.0,APPROVED,True,True,VALID
3389,2025-08-15,C1853,S294,North,4614.0,PENDING,True,True,VALID
3393,2025-04-04,C1674,S315,North,2132.0,PENDING,True,True,VALID
3397,2025-11-28,C799,S487,North,4326.0,APPROVED,True,True,VALID
3402,2025-11-27,C858,S474,South,3888.0,PENDING,True,True,VALID
3410,2025-12-22,C1229,S101,West,2915.0,PENDING,True,True,VALID
3411,2025-10-12,C297,S40,North,2605.0,APPROVED,True,True,VALID
3412,2025-10-24,C2153,S462,nan,3210.0,APPROVED,True,True,VALID
3415,2025-03-03,C908,S42,South,4150.0,PENDING,True,True,VALID
3416,2025-06-05,C733,S344,East,4812.0,PENDING,True,True,VALID
3417,2025-04-16,C1229,S34,East,4056.0,PENDING,True,True,VALID
3420,2025-09-11,C1194,S10,East,784.0,PENDING,True,True,VALID
3427,2025-02-09,C306,S167,South,4427.0,APPROVED,True,True,VALID
3440,2025-02-18,C1103,S306,South,2528.0,CANCELLED,True,True,VALID
3442,2025-03-01,C2953,S403,North,3546.0,APPROVED,True,True,VALID
3458,2025-06-10,C1514,S322,East,2547.0,APPROVED,True,True,VALID
3460,2025-03-09,C2860,S166,South,510.0,APPROVED,True,True,VALID
3462,2025-09-25,C1962,S234,North,2673.0,CANCELLED,True,True,VALID
3464,2025-05-05,C1897,S158,South,1146.0,APPROVED,True,True,VALID
3475,2025-04-02,C1187,S68,West,4485.0,CANCELLED,True,True,VALID
3492,2025-05-26,C2988,S41,nan,4567.0,APPROVED,True,True,VALID
3495,2025-06-19,C1834,S229,West,3024.0,APPROVED,True,True,VALID
3501,2025-05-23,C781,S409,North,4131.0,PENDING,True,True,VALID
3503,2025-02-17,C1064,S18,South,767.0,PENDING,True,True,VALID
3504,2025-07-31,C1210,S248,nan,1748.0,CANCELLED,True,True,VALID
3507,2025-03-25,C1823,S178,South,1721.0,,True,True,VALID
3511,2025-04-14,C1321,S451,nan,2812.0,PENDING,True,True,VALID
3515,2025-10-09,C1707,S417,East,722.0,APPROVED,True,True,VALID
3533,2025-12-13,C1324,S408,nan,2659.0,PENDING,True,True,VALID
3539,2025-01-18,C2239,S310,South,4282.0,APPROVED,True,True,VALID
3549,2025-03-19,C2640,S415,West,4448.0,APPROVED,True,True,VALID
3555,2025-12-23,C1959,S51,North,2463.0,PENDING,True,True,VALID
3556,2025-12-05,C2269,S270,South,599.0,APPROVED,True,True,VALID
3559,2025-02-15,C263,S17,West,639.0,PENDING,True,True,VALID
3563,2025-11-07,C1078,S330,nan,3846.0,PENDING,True,True,VALID
3565,2025-09-21,C1175,S15,South,617.0,APPROVED,True,True,VALID
3573,2025-05-23,C1486,S223,North,1805.0,CANCELLED,True,True,VALID
3574,2025-08-28,C1653,S216,South,3932.0,CANCELLED,True,True,VALID
3587,2025-11-21,C1482,S373,North,1430.0,PENDING,True,True,VALID
3613,2025-09-07,C2379,S30,North,2336.0,PENDING,True,True,VALID
3614,2025-03-29,C703,S149,North,3136.0,APPROVED,True,True,VALID
3616,2025-08-16,C2584,S299,North,3409.0,CANCELLED,True,True,VALID
3618,2025-08-23,C625,S177,West,4052.0,PENDING,True,True,VALID
3619,2025-07-21,C1454,S212,North,1729.0,APPROVED,True,True,VALID
3630,2025-05-01,C443,S353,West,2610.0,PENDING,True,True,VALID
3639,2025-12-18,C1989,S261,South,926.0,,True,True,VALID
3647,2025-08-20,C2409,S330,nan,1396.0,PENDING,True,True,VALID
3651,2025-03-08,C2219,S499,West,1787.0,CANCELLED,True,True,VALID
3652,2025-05-04,C1829,S278,West,3248.0,,True,True,VALID
3666,2025-02-25,C1132,S125,North,4600.0,CANCELLED,True,True,VALID
3673,2025-12-25,C801,S174,South,4083.0,,True,True,VALID
3677,2025-03-20,C581,S375,West,1744.0,APPROVED,True,True,VALID
3680,2025-02-13,C1124,S337,West,3380.0,CANCELLED,True,True,VALID
3687,2025-07-21,C2586,S316,South,3319.0,CANCELLED,True,True,VALID
3692,2025-10-22,C1646,S153,East,2946.0,APPROVED,True,True,VALID
3694,2025-03-21,C291,S7,nan,3492.0,APPROVED,True,True,VALID
3699,2025-11-04,C1704,S357,East,3288.0,CANCELLED,True,True,VALID
3701,2025-06-16,C109,S128,North,2662.0,CANCELLED,True,True,VALID
3705,2025-05-02,C19,S45,North,4532.0,,True,True,VALID
3713,2025-12-07,C378,S106,East,1479.0,PENDING,True,True,VALID
3716,2025-05-03,C1787,S115,nan,743.0,PENDING,True,True,VALID
3718,2025-07-24,C746,S400,North,3633.0,APPROVED,True,True,VALID
3720,2025-04-16,C1855,S95,nan,2657.0,CANCELLED,True,True,VALID
3722,2025-10-09,C2146,S216,nan,2400.0,PENDING,True,True,VALID
3723,2025-04-24,C1224,S191,South,3512.0,CANCELLED,True,True,VALID
3725,2025-05-25,C438,S150,East,4549.0,PENDING,True,True,VALID
3728,2025-08-12,C1406,S301,South,4160.0,CANCELLED,True,True,VALID
3729,2025-12-02,C448,S113,North,3143.0,CANCELLED,True,True,VALID
3733,2025-08-12,C1393,S498,South,1111.0,CANCELLED,True,True,VALID
3735,2025-02-03,C1242,S101,East,1661.0,PENDING,True,True,VALID
3741,2025-04-19,C2545,S287,North,4029.0,,True,True,VALID
3742,2025-07-06,C1580,S462,nan,1090.0,PENDING,True,True,VALID
3747,2025-03-28,C1246,S383,South,763.0,APPROVED,True,True,VALID
3751,2025-02-24,C1363,S223,North,942.0,PENDING,True,True,VALID
3756,2025-08-04,C993,S336,North,4467.0,PENDING,True,True,VALID
3765,2025-11-08,C989,S404,North,2285.0,PENDING,True,True,VALID
3770,2025-02-14,C516,S426,nan,1075.0,PENDING,True,True,VALID
3772,2025-12-18,C2379,S199,nan,1973.0,PENDING,True,True,VALID
3775,2025-03-14,C320,S361,North,3434.0,PENDING,True,True,VALID
3776,2025-05-12,C2683,S271,North,2222.0,,True,True,VALID
3778,2025-10-19,C2704,S456,South,4142.0,PENDING,True,True,VALID
3787,2025-07-25,C1003,S399,South,3567.0,PENDING,True,True,VALID
3788,2025-04-08,C570,S475,South,1963.0,PENDING,True,True,VALID
3792,2025-06-22,C2744,S77,West,1580.0,,True,True,VALID
3803,2025-05-13,C2854,S449,nan,723.0,CANCELLED,True,True,VALID
3805,2025-12-08,C1409,S381,West,3880.0,PENDING,True,True,VALID
3807,2025-04-05,C2768,S157,East,1755.0,PENDING,True,True,VALID
3810,2025-08-12,C2690,S153,West,2043.0,APPROVED,True,True,VALID
3811,2025-04-16,C1580,S227,East,1511.0,APPROVED,True,True,VALID
3826,2025-11-12,C869,S447,West,4625.0,PENDING,True,True,VALID
3835,2025-12-22,C2460,S370,West,4416.0,CANCELLED,True,True,VALID
3842,2025-11-14,C1119,S247,nan,1024.0,APPROVED,True,True,VALID
3861,2025-02-11,C2531,S147,West,978.0,CANCELLED,True,True,VALID
3868,2025-03-03,C91,S209,West,2974.0,APPROVED,True,True,VALID
3869,2025-07-11,C320,S177,South,1236.0,PENDING,True,True,VALID
3887,2025-11-20,C351,S268,North,4065.0,APPROVED,True,True,VALID
3889,2025-06-21,C19,S23,North,2297.0,,True,True,VALID
3891,2025-11-29,C658,S308,nan,1632.0,APPROVED,True,True,VALID
3892,2025-09-24,C2852,S218,nan,4122.0,,True,True,VALID
3901,2025-09-26,C932,S100,East,3631.0,PENDING,True,True,VALID
3905,2025-03-07,C2600,S67,West,2793.0,,True,True,VALID
3907,2025-04-27,C1954,S318,East,3610.0,PENDING,True,True,VALID
3917,2025-03-01,C2808,S413,East,4998.0,PENDING,True,True,VALID
3919,2025-10-28,C2304,S392,West,3032.0,,True,True,VALID
3922,2025-09-11,C2823,S219,West,1828.0,APPROVED,True,True,VALID
3928,2025-09-07,C1929,S337,South,1116.0,,True,True,VALID
3929,2025-07-16,C2321,S166,East,4773.0,PENDING,True,True,VALID
3956,2025-09-01,C1815,S495,North,831.0,PENDING,True,True,VALID
3957,2025-08-12,C57,S22,West,1062.0,APPROVED,True,True,VALID
3961,2025-03-24,C1281,S198,nan,704.0,APPROVED,True,True,VALID
3962,2025-04-12,C1700,S7,West,2691.0,APPROVED,True,True,VALID
3980,2025-10-23,C784,S489,South,1659.0,APPROVED,True,True,VALID
3982,2025-02-22,C2954,S394,North,2611.0,CANCELLED,True,True,VALID
3989,2025-08-08,C2239,S212,South,686.0,PENDING,True,True,VALID
3992,2025-03-24,C2527,S251,West,3117.0,PENDING,True,True,VALID
